step,timestamp,coverage,known_cells,total_cells,cov_trace,pos_x,pos_y,altitude,frontier_count,nearest_frontier_dist,loop_closures,tracking_lost_events,new_cells,note
1040,1776032368.6242352,0.1311,7233,55160,0.188731,-2.823,-1.447,1.166,21,1.734,253,0,0,
1041,1776032370.6418164,0.1311,7233,55160,0.192918,-2.75,-1.572,1.215,21,1.788,253,0,0,
1042,1776032372.6602545,0.1311,7233,55160,0.200266,-2.605,-1.437,1.198,21,1.594,253,0,0,
1043,1776032374.6778672,0.1311,7233,55160,0.200266,-2.567,-1.235,1.205,21,1.409,253,0,0,
1044,1776032376.6921585,0.1318,7268,55160,0.210826,-2.351,-1.461,1.181,21,1.486,253,0,35,
1045,1776032378.7158232,0.1318,7270,55160,0.214504,-2.242,-1.273,1.186,21,1.269,253,0,2,
1046,1776032380.7335854,0.132,7279,55160,0.220655,-2.01,-1.573,1.269,21,1.453,253,0,9,
1047,1776032382.754478,0.1321,7286,55160,0.225225,-1.903,-1.57,1.222,21,1.412,253,0,7,
1048,1776032384.774155,0.1323,7295,55160,0.233948,-2.042,-1.482,1.193,21,1.384,253,0,9,
1049,1776032386.7895577,0.1323,7295,55160,0.239386,-2.407,-1.575,1.178,21,1.613,253,0,0,
1050,1776032388.8037474,0.1323,7295,55160,0.24593,-2.647,-1.619,1.185,21,1.769,253,0,0,
1051,1776032390.8235917,0.1323,7297,55160,0.228995,-2.767,-1.411,1.188,21,1.671,254,0,2,
1052,1776032392.8436186,0.1324,7305,55160,0.220507,-2.986,-0.985,1.145,21,1.547,255,0,8,
1053,1776032394.857972,0.1328,7326,55160,0.209283,-2.8,-0.741,1.168,21,1.26,255,0,21,
1054,1776032396.8738549,0.1328,7327,55160,0.214825,-2.612,-0.312,1.133,21,0.931,255,0,1,
1055,1776032398.8879488,0.1329,7331,55160,0.224812,-2.478,-0.338,1.133,21,0.807,255,0,4,
1056,1776032400.9130752,0.1329,7332,55160,0.231278,-2.188,-0.376,1.096,21,0.549,255,0,1,
1057,1776032402.9449818,0.133,7335,55160,0.241212,-2.224,-0.637,1.144,20,0.733,255,0,3,
1058,1776032404.9651027,0.133,7335,55160,0.247345,-2.728,-0.716,1.135,20,1.186,255,0,0,
1059,1776032406.9927351,0.133,7336,55160,0.21434,-2.888,-0.79,1.136,20,1.361,255,0,1,
1060,1776032409.0052252,0.1337,7374,55160,0.21434,-3.11,-0.877,1.101,20,1.598,255,0,38,
1061,1776032411.0213964,0.1338,7382,55160,0.249375,-3.224,-0.982,1.082,20,1.749,255,0,8,
1062,1776032413.0414088,0.1338,7382,55160,0.249375,-3.326,-1.016,1.099,20,1.854,255,0,0,
1063,1776032415.0632265,0.134,7389,55160,0.252801,-3.149,-1.15,1.165,20,1.774,255,0,7,
1064,1776032417.078714,0.134,7389,55160,0.253361,-3.077,-1.381,1.068,20,1.864,255,0,0,
1065,1776032419.0936332,0.134,7389,55160,0.251481,-3.084,-1.471,1.1,20,1.931,255,0,0,
1066,1776032421.114435,0.134,7389,55160,0.253299,-3.107,-1.808,1.076,20,2.193,255,0,0,
1067,1776032423.1331418,0.134,7389,55160,0.243114,-3.526,-1.804,1.116,20,2.481,255,0,0,
1068,1776032425.1501684,0.1346,7478,55554,0.246716,-3.295,-1.704,1.086,21,2.244,255,0,89,
1069,1776032427.1647966,0.1346,7478,55554,0.251567,-3.136,-1.967,1.059,21,2.336,255,0,0,
1070,1776032429.1816232,0.1346,7478,55554,0.255572,-3.137,-1.644,1.087,21,2.091,255,0,0,
1071,1776032431.1985009,0.1346,7478,55554,0.257089,-3.377,-1.421,1.066,21,2.119,255,0,0,
1072,1776032433.216643,0.1346,7478,55554,0.266827,-3.463,-1.118,1.081,21,2.023,255,0,0,
1073,1776032435.2316983,0.1346,7478,55554,0.253516,-3.288,-1.554,1.073,21,2.136,255,0,0,
1074,1776032437.2535565,0.1345,7474,55554,0.25692,-3.582,-1.731,1.029,21,2.474,255,0,0,
1075,1776032439.265451,0.1345,7474,55554,0.296518,-3.7,-1.657,1.07,21,2.519,255,0,0,
1076,1776032441.2799819,0.1346,7479,55554,0.309972,-3.722,-1.495,1.012,21,2.442,255,0,5,
1077,1776032443.2954018,0.1346,7479,55554,0.323182,-3.737,-1.113,1.038,21,2.264,255,0,0,
1078,1776032445.315229,0.1346,7479,55554,0.331668,-3.468,-0.846,1.027,21,1.91,255,0,0,
1079,1776032447.3399966,0.1346,7479,55554,0.339255,-3.475,-0.959,1.042,21,1.961,255,0,0,
1080,1776032449.3574567,0.1346,7479,55554,0.247028,-3.45,-1.019,0.999,21,1.965,255,0,0,
1081,1776032453.3900325,0.1352,7509,55554,0.255566,-3.141,-0.951,0.938,21,1.661,255,0,30,
1082,1776032457.4149697,0.1352,7511,55554,0.262703,-2.991,-1.174,0.924,21,1.663,255,0,2,
1083,1776032461.443347,0.1352,7512,55554,0.269022,-3.2,-1.044,0.85,21,1.759,255,0,1,
1084,1776032465.4645622,0.1352,7513,55554,0.278672,-3.509,-0.817,0.935,21,1.936,255,0,1,
1085,1776032469.4903436,0.1353,7514,55554,0.283517,-3.416,-1.041,0.989,21,1.945,255,0,1,
1086,1776032472.7171574,0.1355,7530,55554,0.258208,-3.265,-1.223,1.015,21,1.912,255,0,16,
1087,1776032474.7416723,0.1355,7530,55554,0.258208,-3.165,-1.206,1.016,21,1.82,255,0,0,
1088,1776032476.7585764,0.1355,7530,55554,0.245692,-3.022,-1.317,1.044,21,1.78,255,0,0,
1089,1776032478.7768915,0.1355,7530,55554,0.240795,-2.739,-1.457,1.075,21,1.69,256,0,0,
1090,1776032480.7972457,0.1355,7530,55554,0.243095,-2.725,-1.8,1.061,21,1.963,256,0,0,
1091,1776032482.8274355,0.1353,7514,55554,0.248468,-2.867,-1.45,0.977,21,1.766,256,0,0,
1092,1776032485.651367,0.1353,7514,55554,0.246295,-2.939,-1.27,1.078,21,1.687,256,0,0,
1093,1776032487.6719615,0.1353,7514,55554,0.231001,-2.871,-1.178,1.143,21,1.575,256,0,0,
1094,1776032489.695318,0.1353,7514,55554,0.222359,-2.89,-0.918,1.075,21,1.43,256,0,0,
1095,1776032491.710723,0.1353,7514,55554,0.22866,-2.876,-1.206,1.102,21,1.597,256,0,0,
1096,1776032493.7401414,0.1353,7514,55554,0.203801,-2.998,-1.416,1.134,21,1.831,256,0,0,
1097,1776032495.7550073,0.1355,7580,55948,0.231071,-3.023,-1.336,1.14,21,1.793,256,0,66,
1098,1776032497.7741437,0.1355,7580,55948,0.23823,-2.746,-1.195,1.17,21,1.496,256,0,0,
1099,1776032499.8006227,0.1355,7580,55948,0.208822,-2.91,-1.29,1.136,21,1.679,256,0,0,
1100,1776032501.8201935,0.1355,7525,55554,0.211213,-2.896,-1.636,1.194,21,1.927,256,0,0,
1101,1776032503.8441994,0.1361,7613,55948,0.211213,-3.152,-1.889,1.191,21,2.285,256,0,88,
1102,1776032505.871744,0.1361,7616,55948,0.274124,-3.395,-1.835,1.155,21,2.408,256,0,3,
1103,1776032507.8862638,0.1362,7619,55948,0.28578,-3.334,-2.107,1.172,20,2.569,256,0,3,
1104,1776032509.9075654,0.1362,7622,55948,0.294203,-3.365,-1.912,1.188,20,2.443,256,0,3,
1105,1776032511.9250252,0.1362,7622,55948,0.308498,-3.435,-1.967,1.087,20,2.531,256,0,0,
1106,1776032513.9512928,0.1357,7591,55948,0.308498,-3.604,-1.969,1.09,20,2.651,256,0,0,
1107,1776032515.9754684,0.1357,7591,55948,0.311892,-3.813,-1.798,1.087,20,2.695,256,0,0,
1108,1776032518.0009995,0.136,7608,55948,0.317034,-3.839,-1.774,1.061,21,2.701,256,0,17,
1109,1776032520.0154984,0.136,7608,55948,0.317034,-4.224,-2.0,1.11,21,3.144,256,0,0,
1110,1776032522.0374498,0.1363,7623,55948,0.354445,-4.444,-1.942,1.103,21,3.291,256,0,15,
1111,1776032524.0555243,0.1363,7623,55948,0.407989,-4.283,-2.074,1.062,21,3.236,256,0,0,
1112,1776032526.0775158,0.1363,7623,55948,0.40166,-4.241,-2.149,1.056,21,3.249,256,0,0,
1113,1776032528.0915596,0.1363,7623,55948,0.414597,-4.314,-2.095,1.064,21,3.273,256,0,0,
1114,1776032530.1056566,0.1363,7623,55948,0.429741,-4.31,-2.012,1.069,21,3.221,256,0,0,
1115,1776032532.127499,0.1363,7623,55948,0.429741,-4.533,-2.144,1.057,21,3.479,256,0,0,
1116,1776032534.1405509,0.1363,7623,55948,0.450299,-4.381,-2.416,1.023,21,3.526,256,0,0,
1117,1776032536.1603217,0.1363,7624,55948,0.473055,-4.63,-2.643,1.026,21,3.864,256,0,1,
1118,1776032538.1765869,0.1363,7627,55948,0.483791,-4.66,-2.238,1.007,21,3.637,256,0,3,
1119,1776032540.1957128,0.1363,7627,55948,0.491437,-4.811,-2.351,1.017,21,3.825,256,0,0,
1120,1776032542.2217462,0.1366,7640,55948,0.491437,-4.712,-2.592,1.047,21,3.893,256,0,13,
1121,1776032544.2483275,0.1366,7640,55948,0.495672,-4.614,-2.672,1.036,21,3.871,256,0,0,
1122,1776032546.2627351,0.1366,7640,55948,0.527408,-4.508,-2.791,0.991,21,3.872,256,0,0,
1123,1776032548.8863602,0.1366,7640,55948,0.553653,-4.37,-2.932,1.04,21,3.874,256,0,0,
1124,1776032550.9301474,0.1366,7640,55948,0.548441,-4.328,-3.309,1.091,21,4.129,256,0,0,
1125,1776032552.954166,0.1366,7640,55948,0.553312,-4.164,-3.442,1.102,21,4.132,256,0,0,
1126,1776032554.978182,0.1366,7640,55948,0.61774,-3.84,-3.364,1.077,21,3.882,256,0,0,
1127,1776032556.999846,0.1366,7640,55948,0.623338,-3.616,-3.546,1.072,21,3.921,256,0,0,
1128,1776032559.0138783,0.1375,7692,55948,0.629928,-3.82,-3.551,1.083,20,4.028,256,0,52,
1129,1776032561.0351286,0.1375,7695,55948,0.632881,-4.19,-3.354,1.117,20,4.077,256,0,3,
1130,1776032563.0495918,0.1375,7695,55948,0.643137,-4.388,-3.414,1.117,20,4.248,256,0,0,
1131,1776032565.0631866,0.1376,7701,55948,0.646198,-4.306,-2.947,1.156,20,3.841,256,0,6,
1132,1776032567.087665,0.1376,7701,55948,0.516202,-4.145,-2.871,1.178,20,3.676,257,0,0,
1133,1776032569.1082819,0.1376,7701,55948,0.514352,-4.087,-2.861,1.158,20,3.631,257,0,0,
1134,1776032571.1324408,0.1376,7701,55948,0.513008,-4.097,-2.649,1.219,20,3.481,257,0,0,
1135,1776032573.1562479,0.1376,7701,55948,0.464096,-4.007,-2.404,1.194,20,3.243,258,0,0,
1136,1776032575.1758926,0.1376,7701,55948,0.431868,-3.824,-2.267,1.197,20,3.017,258,0,0,
1137,1776032577.1965263,0.1409,7992,56736,0.431868,-3.737,-2.078,1.157,20,2.822,258,0,291,
1138,1776032579.2245898,0.1409,7992,56736,0.358922,-3.715,-2.035,1.2,20,2.777,258,0,0,
1139,1776032581.2473633,0.1406,8030,57130,0.318922,-3.602,-2.214,1.18,20,2.825,258,0,38,
1140,1776032583.265246,0.1406,8030,57130,0.318922,-3.636,-2.106,1.236,20,2.77,258,0,0,
1141,1776032585.2975261,0.141,7721,54740,0.293125,-3.518,-2.144,1.24,17,3.473,258,0,0,
1142,1776032587.3184614,0.1382,7618,55131,0.293125,-3.255,-2.409,1.187,16,3.357,259,0,0,
1143,1776032589.3361223,0.1382,7620,55131,0.310686,-3.351,-2.543,1.23,16,3.507,259,0,2,
1144,1776032591.353562,0.1382,7621,55131,0.310686,-3.647,-2.269,1.209,16,3.641,259,0,1,
1145,1776032593.3691287,0.1382,7621,55131,0.302333,-3.725,-2.334,1.188,16,3.739,259,0,0,
1146,1776032595.383305,0.1391,7671,55131,0.302333,-4.084,-2.312,1.204,17,4.058,259,0,50,
1147,1776032597.4005876,0.1391,7671,55131,0.34226,-4.092,-2.156,1.157,17,4.008,259,0,0,
1148,1776032599.428438,0.139,7682,55272,0.344774,-4.05,-2.274,1.195,17,4.23,259,0,11,
1149,1776032601.4413216,0.139,7682,55272,0.344774,-4.114,-2.193,1.174,17,4.265,259,0,0,
1150,1776032603.4586852,0.139,7682,55272,0.335728,-4.29,-2.13,1.209,17,4.414,259,0,0,
1151,1776032605.4832106,0.139,7685,55272,0.335728,-4.661,-2.011,1.237,17,4.735,259,0,3,
1152,1776032607.4985373,0.139,7685,55272,0.369999,-4.459,-2.041,1.224,17,4.552,259,0,0,
1153,1776032609.517518,0.138,7684,55664,0.35055,-4.2,-2.085,1.266,15,4.453,260,0,0,
1154,1776032611.5335243,0.137,7625,55664,0.35055,-4.021,-2.096,1.27,16,4.271,261,0,0,
1155,1776032613.5528238,0.137,7625,55664,0.326189,-3.763,-1.909,1.335,16,3.966,262,0,0,
1156,1776032615.575566,0.137,7625,55664,0.30392,-3.867,-1.746,1.337,16,4.019,262,0,0,
1157,1776032617.5982075,0.1369,7621,55664,0.30392,-3.794,-1.821,1.34,16,3.983,263,0,0,
1158,1776032619.6166358,0.1369,7621,55664,0.286388,-3.627,-1.934,1.342,16,3.86,263,0,0,
1159,1776032621.6360133,0.1366,7603,55664,0.286388,-3.775,-2.267,1.37,16,4.102,263,0,0,
1160,1776032623.6526763,0.1366,7603,55664,0.332516,-3.58,-2.279,1.303,16,3.927,263,0,0,
1161,1776032625.6777587,0.1365,7597,55664,0.318889,-3.652,-2.179,1.312,16,3.955,264,0,0,
1162,1776032627.691755,0.1365,7597,55664,0.328199,-3.637,-2.191,1.358,16,3.945,264,0,0,
1163,1776032629.7147846,0.1365,7597,55664,0.33161,-3.637,-2.476,1.345,16,4.063,264,0,0,
1164,1776032631.7317073,0.1368,7617,55664,0.33161,-3.686,-2.54,1.308,16,4.135,264,0,20,
1165,1776032633.7531586,0.137,7626,55664,0.371215,-3.542,-2.353,1.261,16,3.924,264,0,9,
1166,1776032635.7698286,0.137,7626,55664,0.381715,-3.36,-2.161,1.311,16,3.68,264,0,0,
1167,1776032637.789397,0.137,7626,55664,0.391524,-3.42,-2.044,1.304,16,3.689,264,0,0,
1168,1776032639.8117988,0.137,7626,55664,0.297614,-3.248,-2.25,1.289,16,3.615,264,0,0,
1169,1776032641.8252473,0.1371,7634,55664,0.305126,-3.207,-2.276,1.283,17,3.559,264,0,8,
1170,1776032643.846186,0.1371,7634,55664,0.309253,-3.1,-2.331,1.249,17,3.501,264,0,0,
1171,1776032645.8673403,0.1371,7634,55664,0.309253,-3.049,-2.486,1.23,17,3.553,264,0,0,
1172,1776032647.881863,0.1371,7634,55664,0.327616,-2.933,-2.379,1.223,17,3.396,264,0,0,
1173,1776032649.8972101,0.1371,7634,55664,0.315681,-2.927,-2.367,1.224,17,3.384,264,0,0,
1174,1776032651.9112453,0.1372,7635,55664,0.315681,-3.089,-2.182,1.226,17,3.409,264,0,1,
1175,1776032653.937009,0.1372,7635,55664,0.300638,-3.122,-2.289,1.192,17,3.495,264,0,0,
1176,1776032655.953134,0.1372,7635,55664,0.313244,-3.361,-2.491,1.249,17,3.808,264,0,0,
1177,1776032657.977486,0.1372,7635,55664,0.332599,-3.373,-2.692,1.207,17,3.935,265,0,0,
1178,1776032660.0008032,0.1372,7635,55664,0.359344,-3.08,-2.825,1.231,17,3.775,265,0,0,
1179,1776032662.022089,0.1372,7635,55664,0.360378,-2.923,-2.663,1.2,17,3.554,265,0,0,
1180,1776032664.0374491,0.1372,7635,55664,0.334573,-3.015,-2.55,1.27,17,3.566,266,0,0,
1181,1776032666.052625,0.1372,7635,55664,0.326788,-3.131,-2.402,1.236,17,3.568,267,0,0,
1182,1776032668.077266,0.1372,7635,55664,0.319455,-2.878,-2.5,1.228,17,3.427,267,0,0,
1183,1776032670.1010103,0.1372,7639,55664,0.319455,-2.645,-2.28,1.226,17,3.109,267,0,4,
1184,1776032672.1201746,0.1372,7639,55664,0.299663,-2.617,-2.531,1.258,17,3.227,267,0,0,
1185,1776032674.1389873,0.1372,7638,55664,0.299663,-2.397,-2.85,1.246,17,3.255,268,0,0,
1186,1776032676.1551268,0.1372,7638,55664,0.352472,-2.194,-2.827,1.244,17,3.091,269,0,0,
1187,1776032678.1802266,0.1372,7638,55664,0.346413,-2.092,-2.957,1.249,17,3.113,270,0,0,
1188,1776032680.202173,0.1372,7638,55664,0.351727,-2.05,-2.998,1.226,17,3.115,270,0,0,
1189,1776032682.2219536,0.1436,7995,55664,0.351727,-2.228,-2.739,1.188,17,3.055,270,0,357,
1190,1776032684.2405612,0.1436,7995,55664,0.328771,-2.454,-2.87,1.18,17,3.311,270,0,0,
1191,1776032686.2582548,0.1436,7994,55664,0.3501,-2.562,-2.702,1.13,17,3.285,270,0,0,
1192,1776032688.2737358,0.1437,7999,55664,0.328894,-2.585,-2.751,1.153,17,3.334,271,0,5,
1193,1776032690.29055,0.1437,8000,55664,0.339394,-2.921,-2.868,1.134,17,3.672,271,0,1,
1194,1776032692.3116727,0.1437,8001,55664,0.342373,-2.994,-2.845,1.094,17,3.717,271,0,1,
1195,1776032694.331572,0.144,8016,55664,0.349029,-2.967,-2.68,1.121,17,3.6,271,0,15,
1196,1776032696.3477452,0.144,8016,55664,0.35913,-2.747,-2.52,1.12,17,3.328,271,0,0,
1197,1776032698.366122,0.1442,8026,55664,0.35913,-2.688,-2.596,1.107,17,3.323,271,0,10,
1198,1776032700.3815956,0.1443,8030,55664,0.325689,-2.429,-2.448,1.045,17,3.026,271,0,4,
1199,1776032702.4024725,0.1443,8030,55664,0.33136,-2.346,-2.642,1.054,17,3.08,271,0,0,
1200,1776032704.4305124,0.1443,8032,55664,0.338853,-2.547,-2.947,1.002,17,3.431,271,0,2,
1201,1776032706.4488964,0.1443,8034,55664,0.342791,-2.304,-2.871,1.001,17,3.201,271,0,2,
1202,1776032708.4623017,0.1444,8036,55664,0.352892,-2.307,-2.525,1.011,17,2.976,271,0,2,
1203,1776032710.4778905,0.1444,8036,55664,0.358348,-2.427,-2.379,0.997,17,2.985,271,0,0,
1204,1776032714.5040522,0.1444,8036,55664,0.367743,-2.278,-2.449,0.939,17,2.906,271,0,0,
1205,1776032718.5268998,0.1444,8036,55664,0.377783,-2.066,-2.953,0.97,17,3.092,271,0,0,
1206,1776032722.551443,0.1444,8036,55664,0.384618,-1.915,-2.654,0.91,17,2.771,271,0,0,
1207,1776032726.5786994,0.1444,8038,55664,0.388013,-1.8,-2.659,0.945,17,2.696,271,0,2,
1208,1776032730.202958,0.1444,8040,55664,0.397867,-1.897,-2.688,1.101,17,2.784,271,0,2,
1209,1776032732.2247076,0.1444,8040,55664,0.398592,-1.92,-2.729,1.233,17,2.829,271,0,0,
1210,1776032734.2404907,0.1444,8040,55664,0.400834,-1.901,-2.677,1.311,17,2.778,271,0,0,
1211,1776032736.2630785,0.1444,8040,55664,0.403318,-1.878,-2.682,1.417,17,2.766,271,0,0,
1212,1776032739.4898667,0.1444,8040,55664,0.407037,-1.818,-2.66,1.42,17,2.709,271,0,0,
1213,1776032743.5116446,0.1444,8040,55664,0.410983,-1.916,-2.683,1.563,17,2.792,271,0,0,
1214,1776032747.5424526,0.1444,8040,55664,0.415401,-1.925,-2.671,1.679,17,2.791,271,0,0,
1215,1776032751.5681207,0.1444,8040,55664,0.419448,-1.882,-2.604,1.471,17,2.713,271,0,0,
1216,1776032754.3886278,0.1444,8040,55664,0.421096,-1.823,-2.624,1.244,17,2.686,271,0,0,
1217,1776032756.4055023,0.1444,8040,55664,0.423807,-1.823,-2.664,1.097,17,2.715,271,0,0,
1218,1776032758.4245548,0.1444,8040,55664,0.424778,-1.867,-2.691,1.023,17,2.766,271,0,0,
1219,1776032760.4489636,0.1444,8040,55664,0.426983,-1.877,-2.722,0.95,17,2.794,271,0,0,
1220,1776032764.467059,0.1444,8040,55664,0.430177,-1.843,-2.685,0.834,17,2.744,271,0,0,
1221,1776032768.4878404,0.1444,8040,55664,0.432613,-1.842,-2.749,0.828,17,2.791,271,0,0,
1222,1776032772.5072966,0.1444,8040,55664,0.435671,-1.86,-2.699,0.85,17,2.766,271,0,0,
1223,1776032776.536085,0.145,8069,55664,0.447055,-1.978,-2.672,1.007,17,2.829,271,0,29,
1224,1776032778.5645962,0.145,8072,55664,0.461364,-1.862,-2.725,0.931,17,2.786,271,0,3,
1225,1776032782.5898664,0.145,8072,55664,0.474605,-1.875,-2.724,0.93,17,2.795,271,0,0,
1226,1776032786.61952,0.145,8072,55664,0.488084,-1.891,-2.714,0.836,17,2.799,271,0,0,
1227,1776032790.6400707,0.145,8072,55664,0.501935,-1.92,-2.678,0.819,17,2.793,271,0,0,
1228,1776032794.6648502,0.145,8072,55664,0.515692,-1.891,-2.692,0.819,17,2.782,271,0,0,
1229,1776032798.683834,0.145,8072,55664,0.530546,-1.867,-2.754,0.92,17,2.811,271,0,0,
1230,1776032802.7060697,0.145,8072,55664,0.541479,-1.924,-2.338,0.907,17,2.562,271,0,0,
1231,1776032805.3213735,0.145,8072,55664,0.546505,-1.142,-1.892,0.634,17,1.686,271,0,0,
1232,1776032809.3394525,0.145,8072,55664,0.546505,-1.316,-1.92,0.947,17,1.829,271,0,0,
1233,1776032813.1555243,0.145,8072,55664,0.546505,-1.312,-2.466,1.139,17,2.237,271,0,0,
1234,1776032815.172089,0.145,8072,55664,0.546505,-1.175,-2.56,1.105,17,2.236,271,0,0,
1235,1776032817.1841555,0.145,8072,55664,0.546505,-1.413,-2.629,1.165,17,2.428,271,0,0,
1236,1776032819.2048726,0.145,8072,55664,0.546505,-1.41,-2.689,1.215,17,2.474,271,0,0,
1237,1776032821.2232842,0.145,8072,55664,0.546505,-1.348,-2.685,1.189,17,2.435,271,0,0,
1238,1776032823.2471337,0.145,8072,55664,0.546505,-1.367,-2.679,1.174,17,2.441,271,0,0,
1239,1776032825.265994,0.145,8072,55664,0.546505,-1.419,-2.688,1.201,17,2.479,271,0,0,
1240,1776032827.2893143,0.145,8072,55664,0.546505,-1.383,-2.667,1.162,17,2.441,271,0,0,
1241,1776032829.3074448,0.145,8072,55664,0.546505,-1.328,-2.656,1.235,17,2.401,271,0,0,
1242,1776032831.3292146,0.145,8072,55664,0.546505,-1.289,-2.692,1.189,17,2.409,271,0,0,
1243,1776032833.3529396,0.145,8072,55664,0.546505,-1.15,-2.661,1.21,17,2.31,271,0,0,
1244,1776032835.377589,0.145,8072,55664,0.546505,-1.13,-2.704,1.21,17,2.337,271,0,0,
1245,1776032837.3995616,0.145,8072,55664,0.546505,-1.073,-2.721,1.266,17,2.325,271,0,0,
1246,1776032839.4230072,0.145,8072,55664,0.546505,-1.086,-2.732,1.179,17,2.34,271,0,0,
1247,1776032841.4430342,0.145,8072,55664,0.546505,-1.018,-2.753,1.319,17,2.328,271,0,0,
1248,1776032843.4741359,0.145,8072,55664,0.546505,-1.041,-2.78,1.323,17,2.363,271,0,0,
1249,1776032845.4886925,0.145,8072,55664,0.546505,-1.372,-2.508,1.303,17,2.306,271,0,0,
1250,1776032847.5011654,0.145,8072,55664,0.546505,-1.559,-2.427,1.318,17,2.362,271,0,0,
1251,1776032849.5126188,0.145,8072,55664,0.546505,-1.609,-2.333,1.308,17,2.328,271,0,0,
1252,1776032851.5272706,0.145,8072,55664,0.546505,-1.322,-2.706,1.274,17,2.439,271,0,0,
1253,1776032853.5416498,0.145,8072,55664,0.546505,-1.184,-2.449,1.286,17,2.148,271,0,0,
1254,1776032855.5620165,0.145,8072,55664,0.546505,-0.864,-2.727,1.318,17,2.239,271,0,0,
1255,1776032857.5744011,0.145,8072,55664,0.546505,-0.75,-2.509,1.349,17,1.994,271,0,0,
1256,1776032859.5884044,0.145,8072,55664,0.546505,-0.889,-2.408,1.341,17,1.962,271,0,0,
1257,1776032861.601556,0.145,8072,55664,0.546505,-1.068,-2.762,1.336,17,2.359,271,0,0,
1258,1776032863.6153817,0.145,8072,55664,0.546505,-1.246,-2.71,1.276,17,2.401,271,0,0,
1259,1776032865.6279895,0.145,8072,55664,0.546505,-1.352,-2.845,1.271,17,2.572,271,0,0,
1260,1776032867.6387308,0.145,8072,55664,0.546505,-1.461,-2.699,1.247,17,2.512,271,0,0,
1261,1776032869.6550984,0.145,8072,55664,0.546505,-1.002,-2.612,1.183,17,2.194,271,0,0,
1262,1776032871.6710613,0.145,8072,55664,0.546505,-1.315,-2.665,1.206,17,2.4,271,0,0,
1263,1776032873.688433,0.145,8072,55664,0.546505,-0.958,-2.576,1.189,17,2.143,271,0,0,
1264,1776032875.7057192,0.145,8072,55664,0.546505,-0.774,-2.76,1.134,17,2.236,271,0,0,
1265,1776032877.7292945,0.145,8072,55664,0.546505,-2.419,-1.701,0.183,17,2.584,271,0,0,
1266,1776032881.7491436,0.145,8072,55664,0.546505,-2.068,-1.675,1.051,17,2.281,271,0,0,
1267,1776032883.764251,0.145,8072,55664,0.546505,-1.759,-1.971,1.073,17,2.204,271,0,0,
1268,1776032885.7774272,0.145,8072,55664,0.546505,-1.874,-1.967,0.971,17,2.295,271,0,0,
1269,1776032888.3916397,0.145,8072,55664,0.546505,-1.67,-1.909,0.979,17,2.095,271,0,0,
1270,1776032892.4059215,0.145,8072,55664,0.546505,-1.663,-2.204,0.884,17,2.277,271,0,0,
1271,1776032896.4307601,0.145,8072,55664,0.546505,-1.705,-2.123,1.062,17,2.255,271,0,0,
1272,1776032898.446104,0.145,8072,55664,0.546505,-1.669,-2.16,1.1,17,2.252,271,0,0,
1273,1776032900.4576738,0.145,8072,55664,0.546505,-1.625,-2.146,1.173,17,2.21,271,0,0,
1274,1776032902.468561,0.145,8072,55664,0.546505,-1.57,-2.173,1.05,17,2.188,271,0,0,
1275,1776032904.4829292,0.145,8072,55664,0.546505,-1.551,-2.213,1.021,17,2.202,271,0,0,
1276,1776032906.4964175,0.145,8072,55664,0.546505,-1.552,-2.184,1.06,17,2.183,271,0,0,
1277,1776032908.5111086,0.145,8072,55664,0.546505,-1.584,-2.211,0.989,17,2.224,271,0,0,
1278,1776032912.5303755,0.145,8072,55664,0.546505,-1.581,-2.247,0.894,17,2.247,271,0,0,
1279,1776032916.5473304,0.145,8072,55664,0.546505,-1.528,-2.164,0.683,17,2.151,271,0,0,
1280,1776032920.5659769,0.145,8072,55664,0.546505,-2.237,-2.097,0.697,17,2.67,271,0,0,
1281,1776032924.583313,0.145,8072,55664,0.546505,-2.183,-1.6,1.007,17,2.332,271,0,0,
1282,1776032926.597231,0.145,8072,55664,0.546505,-1.902,-1.352,1.019,17,1.961,271,0,0,
1283,1776032928.6112256,0.145,8072,55664,0.546505,-1.58,-0.918,0.994,17,1.471,271,0,0,
1284,1776032932.6279619,0.145,8072,55664,0.546505,-1.857,-1.025,1.02,17,1.767,271,0,0,
1285,1776032934.6486645,0.145,8072,55664,0.546505,-2.271,-1.199,0.991,17,2.216,271,0,0,
1286,1776032938.6746202,0.145,8072,55664,0.546505,-1.921,-1.25,0.988,17,1.925,271,0,0,
1287,1776032942.0894754,0.145,8072,55664,0.546505,-2.154,-0.894,1.032,17,2.0,271,0,0,
1288,1776032944.1022706,0.145,8072,55664,0.546505,-2.384,-1.254,1.041,17,2.342,271,0,0,
1289,1776032946.1131454,0.145,8072,55664,0.546505,-2.465,-1.167,1.069,17,2.383,271,0,0,
1290,1776032948.1252623,0.145,8072,55664,0.546505,-2.499,-1.0,1.057,17,2.361,271,0,0,
1291,1776032950.1404767,0.145,8072,55664,0.546505,-2.354,-0.801,1.165,17,2.169,271,0,0,
1292,1776032952.1497586,0.145,8072,55664,0.546505,-2.28,-0.925,1.16,17,2.129,271,0,0,
1293,1776032954.1604815,0.145,8072,55664,0.546505,-2.409,-1.057,1.194,17,2.293,271,0,0,
1294,1776032956.1728215,0.145,8072,55664,0.546505,-2.265,-0.945,1.266,17,2.121,271,0,0,
