step,timestamp,coverage,known_cells,total_cells,cov_trace,pos_x,pos_y,altitude,frontier_count,nearest_frontier_dist,loop_closures,tracking_lost_events,new_cells,note
1503,1776112521.3420782,0.1171,3636,31050,3.475695,-7.789,-1.578,1.278,0,-1,671,0,0,perturb
1504,1776112523.3528154,0.1171,3637,31050,3.479012,-7.824,-2.016,1.285,0,-1,671,0,1,perturb
1505,1776112525.3665347,0.1171,3637,31050,3.479012,-7.509,-1.808,1.357,0,-1,671,0,0,perturb
1506,1776112527.3859966,0.1171,3637,31050,3.479012,-7.98,-1.794,1.324,0,-1,671,0,0,perturb
1507,1776112529.3979647,0.1171,3637,31050,3.479012,-7.729,-2.007,1.326,0,-1,671,0,0,perturb
1508,1776112531.414321,0.1172,3638,31050,3.485193,-7.682,-1.566,1.376,0,-1,671,0,1,perturb
1509,1776112533.431766,0.1172,3638,31050,3.485193,-7.959,-1.795,1.317,0,-1,671,0,0,perturb
1510,1776112535.4486136,0.1172,3638,31050,3.490685,-7.486,-1.779,1.344,0,-1,671,0,0,perturb
1511,1776112537.4620965,0.1172,3638,31050,3.490685,-7.754,-1.52,1.335,0,-1,671,0,0,perturb
1512,1776112539.4733849,0.1172,3638,31050,3.494576,-7.834,-1.879,1.336,0,-1,671,0,0,perturb
1513,1776112541.4857044,0.1172,3638,31050,3.494576,-7.475,-1.686,1.29,0,-1,671,0,0,perturb
1514,1776112543.5086808,0.1175,3647,31050,3.499113,-7.927,-1.69,1.281,0,-1,671,0,9,perturb
1515,1776112545.5241816,0.1175,3647,31050,3.499113,-7.672,-1.999,1.252,0,-1,671,0,0,perturb
1516,1776112547.5458896,0.1175,3647,31050,3.499113,-7.608,-1.484,1.205,0,-1,671,0,0,perturb
1517,1776112549.561417,0.1175,3647,31050,3.501897,-7.954,-1.71,1.166,0,-1,671,0,0,perturb
1518,1776112551.5805807,0.1175,3647,31050,3.501897,-7.559,-1.76,1.171,0,-1,671,0,0,perturb
1519,1776112553.599897,0.1176,3653,31050,3.50465,-7.836,-1.477,1.159,0,-1,671,0,6,perturb
1520,1776112555.620715,0.1176,3653,31050,3.50465,-7.977,-1.913,1.15,0,-1,671,0,0,perturb
1521,1776112557.6357799,0.1179,3662,31050,3.510117,-7.629,-1.759,1.16,0,-1,671,0,9,perturb
1522,1776112559.6477013,0.1179,3662,31050,3.510117,-7.997,-1.687,1.245,0,-1,671,0,0,perturb
1523,1776112561.6779659,0.118,3665,31050,3.51468,-7.674,-1.961,1.236,0,-1,671,0,3,perturb
1524,1776112563.6941326,0.118,3665,31050,3.51468,-7.667,-1.544,1.27,0,-1,671,0,0,perturb
1525,1776112565.7060642,0.118,3665,31050,3.51468,-8.027,-1.71,1.222,0,-1,671,0,0,perturb
1526,1776112567.7244487,0.118,3665,31050,3.516559,-7.58,-1.738,1.235,0,-1,671,0,0,perturb
1527,1776112569.7390177,0.118,3665,31050,3.516559,-7.807,-1.539,1.297,0,-1,671,0,0,perturb
1528,1776112571.7540457,0.1183,3674,31050,3.520763,-7.872,-1.987,1.295,0,-1,671,0,9,perturb
1529,1776112573.7762883,0.1183,3674,31050,3.520763,-7.522,-1.856,1.297,0,-1,671,0,0,perturb
1530,1776112575.7980762,0.1183,3674,31050,3.523216,-7.979,-1.842,1.278,0,-1,671,0,0,perturb
1531,1776112577.8125758,0.1183,3674,31050,3.523216,-7.653,-2.096,1.311,0,-1,671,0,0,perturb
1532,1776112579.8379736,0.1184,3675,31050,3.526666,-7.633,-1.593,1.259,0,-1,671,0,1,perturb
1533,1776112581.8522317,0.1184,3675,31050,3.526666,-7.908,-1.774,1.28,0,-1,671,0,0,perturb
1534,1776112583.8704853,0.1184,3675,31050,3.529533,-7.522,-1.754,1.263,0,-1,671,0,0,perturb
1535,1776112585.8866863,0.1184,3675,31050,3.529533,-7.753,-1.425,1.295,0,-1,671,0,0,perturb
1536,1776112587.8999422,0.1184,3675,31050,3.53264,-7.825,-1.858,1.314,0,-1,671,0,0,perturb
1537,1776112589.9188662,0.1184,3675,31050,3.53264,-7.537,-1.657,1.288,0,-1,671,0,0,perturb
1538,1776112591.9314792,0.1184,3676,31050,3.535069,-7.929,-1.602,1.285,0,-1,671,0,1,perturb
1539,1776112593.9514558,0.1184,3676,31050,3.535069,-7.62,-1.902,1.201,0,-1,671,0,0,perturb
1540,1776112595.9715922,0.1184,3676,31050,3.535069,-7.559,-1.504,1.226,0,-1,671,0,0,perturb
1541,1776112597.9823449,0.1184,3676,31050,3.537771,-7.955,-1.661,1.243,0,-1,671,0,0,perturb
1542,1776112599.9971642,0.1184,3676,31050,3.537771,-7.524,-1.718,1.166,0,-1,671,0,0,perturb
1543,1776112602.0189776,0.1184,3676,31050,3.537771,-7.805,-1.363,1.215,0,-1,671,0,0,perturb
1544,1776112604.0339317,0.1184,3676,31050,3.542399,-7.872,-1.847,1.213,0,-1,671,0,0,perturb
1545,1776112606.0523164,0.1184,3676,31050,3.542399,-7.528,-1.577,1.237,0,-1,671,0,0,perturb
1546,1776112608.072173,0.1185,3678,31050,3.547549,-7.925,-1.53,1.229,0,-1,671,0,2,perturb
1547,1776112610.0828986,0.1185,3678,31050,3.547549,-7.619,-1.802,1.23,0,-1,671,0,0,perturb
1548,1776112612.1007462,0.1187,3685,31050,3.549685,-7.565,-1.46,1.265,0,-1,671,0,7,perturb
1549,1776112614.1191788,0.1187,3685,31050,3.549685,-7.851,-1.66,1.24,0,-1,671,0,0,perturb
1550,1776112616.1401963,0.1187,3685,31050,3.557148,-7.394,-1.724,1.267,0,-1,671,0,0,perturb
1551,1776112618.1557038,0.1187,3685,31050,3.557148,-7.613,-1.484,1.213,0,-1,671,0,0,perturb
1552,1776112620.1691053,0.1191,3698,31050,3.561624,-7.671,-1.893,1.257,0,-1,671,0,13,perturb
1553,1776112622.1812825,0.1191,3698,31050,3.561624,-7.38,-1.732,1.226,0,-1,671,0,0,perturb
1554,1776112624.1938314,0.1191,3698,31050,3.565572,-7.8,-1.731,1.271,0,-1,671,0,0,perturb
1555,1776112626.2041538,0.1191,3698,31050,3.565572,-7.53,-2.018,1.264,0,-1,671,0,0,perturb
1556,1776112628.2221599,0.1191,3698,31050,3.565572,-7.482,-1.613,1.232,0,-1,671,0,0,perturb
1557,1776112630.2327025,0.1191,3698,31050,3.569303,-7.89,-1.853,1.298,0,-1,671,0,0,perturb
1558,1776112632.2452464,0.1191,3698,31050,3.569303,-7.553,-1.943,1.295,0,-1,671,0,0,perturb
1559,1776112634.2742019,0.1191,3698,31050,3.573437,-7.894,-1.667,1.296,0,-1,671,0,0,perturb
1560,1776112636.2907581,0.1191,3698,31050,3.573437,-8.013,-2.082,1.293,0,-1,671,0,0,perturb
1561,1776112638.3152597,0.1191,3698,31050,3.577817,-7.737,-1.901,1.241,0,-1,671,0,0,perturb
1562,1776112640.3322186,0.1191,3698,31050,3.577817,-8.017,-1.897,1.277,0,-1,671,0,0,perturb
1563,1776112642.3486419,0.1191,3698,31050,3.577817,-7.675,-2.19,1.207,0,-1,671,0,0,perturb
1564,1776112644.3652267,0.1191,3698,31050,3.582694,-7.601,-1.723,1.236,0,-1,671,0,0,perturb
1565,1776112646.3757615,0.1191,3698,31050,3.582694,-7.886,-1.943,1.206,0,-1,671,0,0,perturb
1566,1776112648.3893743,0.1191,3698,31050,2.890489,-7.483,-2.014,1.205,0,-1,671,0,0,perturb
1567,1776112650.4022784,0.1187,3687,31050,2.890489,-7.775,-1.718,1.19,0,-1,671,0,0,perturb
1568,1776112652.4204748,0.1187,3687,31050,2.890489,-7.877,-2.177,1.168,0,-1,671,0,0,perturb
1569,1776112654.4419708,0.1187,3687,31050,2.894316,-7.538,-1.992,1.149,0,-1,671,0,0,perturb
1570,1776112656.4541988,0.1187,3687,31050,2.894316,-7.95,-1.946,1.13,0,-1,671,0,0,perturb
1571,1776112658.4672618,0.1187,3687,31050,2.900856,-7.619,-2.291,1.118,0,-1,671,0,0,perturb
1572,1776112660.4817789,0.1187,3687,31050,2.900856,-7.583,-1.818,1.102,0,-1,671,0,0,perturb
1573,1776112662.5052257,0.1187,3687,31050,2.904417,-7.887,-2.101,1.038,0,-1,671,0,0,perturb
1574,1776112664.520951,0.1187,3687,31050,2.904417,-7.517,-2.165,1.086,0,-1,671,0,0,perturb
1575,1776112666.5316155,0.1187,3687,31050,2.906192,-7.688,-1.93,1.025,0,-1,671,0,0,perturb
1576,1776112668.5519664,0.1187,3687,31050,2.906192,-7.743,-2.39,0.978,0,-1,671,0,0,perturb
1577,1776112671.375805,0.119,3695,31050,2.918105,-7.409,-2.302,0.958,0,-1,672,0,8,perturb
1578,1776112675.3951201,0.119,3695,31050,2.918105,-7.87,-2.282,0.978,0,-1,672,0,0,perturb
1579,1776112679.4133012,0.119,3695,31050,2.994036,-7.566,-2.518,0.97,0,-1,673,0,0,perturb
1580,1776112683.0339932,0.1191,3699,31050,2.994571,-7.593,-2.432,1.196,0,-1,673,0,4,perturb
1581,1776112685.0532444,0.1191,3699,31050,2.994571,-7.555,-2.426,1.37,0,-1,673,0,0,perturb
1582,1776112687.0716236,0.1191,3699,31050,2.994571,-7.571,-2.422,1.472,0,-1,673,0,0,perturb
1583,1776112691.0914183,0.1191,3699,31050,2.995034,-7.551,-2.472,1.857,0,-1,673,0,0,perturb
1584,1776112695.1130672,0.1191,3699,31050,2.995048,-7.511,-2.459,1.942,0,-1,673,0,0,perturb
1585,1776112699.1328373,0.1191,3699,31050,2.995048,-7.576,-2.459,1.979,0,-1,673,0,0,perturb
1586,1776112703.150567,0.1191,3699,31050,2.995061,-7.688,-2.463,1.95,0,-1,673,0,0,perturb
1587,1776112707.1752865,0.1191,3699,31050,2.995299,-7.611,-2.5,2.09,0,-1,673,0,0,perturb
1588,1776112711.1966903,0.1191,3699,31050,2.995299,-7.546,-2.408,2.161,0,-1,673,0,0,perturb
1589,1776112715.2262373,0.1191,3699,31050,2.995309,-7.581,-2.404,2.16,0,-1,673,0,0,perturb
1590,1776112719.246234,0.1191,3699,31050,2.995324,-7.69,-2.378,2.211,0,-1,673,0,0,perturb
1591,1776112723.2777777,0.1191,3699,31050,2.995337,-7.69,-2.424,2.11,0,-1,673,0,0,perturb
1592,1776112727.2951474,0.1191,3699,31050,2.995337,-7.579,-2.399,1.974,0,-1,673,0,0,perturb
1593,1776112731.3153021,0.1191,3699,31050,2.99558,-7.596,-2.374,1.86,0,-1,673,0,0,perturb
1594,1776112735.3351219,0.1191,3699,31050,2.99559,-7.608,-2.461,1.793,0,-1,673,0,0,perturb
1595,1776112739.3577743,0.1191,3699,31050,2.99559,-7.61,-2.451,1.657,0,-1,673,0,0,perturb
1596,1776112743.3755295,0.1191,3699,31050,2.995939,-7.702,-2.427,1.618,0,-1,673,0,0,perturb
1597,1776112747.3980792,0.1191,3699,31050,2.995951,-7.607,-2.449,1.604,0,-1,673,0,0,perturb
1598,1776112751.4268267,0.1191,3699,31050,2.995951,-7.511,-2.456,1.56,0,-1,673,0,0,perturb
1599,1776112755.4480333,0.1191,3699,31050,2.995959,-7.521,-2.452,1.358,0,-1,673,0,0,perturb
1600,1776112757.4615998,0.1191,3699,31050,2.995959,-7.499,-2.449,1.278,0,-1,673,0,0,perturb
1601,1776112759.4756808,0.1191,3699,31050,2.996198,-7.605,-2.425,1.243,0,-1,673,0,0,perturb
1602,1776112761.488779,0.1191,3699,31050,2.996198,-7.574,-2.474,1.175,0,-1,673,0,0,perturb
1603,1776112763.5047362,0.1191,3699,31050,2.996198,-7.58,-2.505,1.17,0,-1,673,0,0,perturb
1604,1776112765.5192397,0.1191,3699,31050,2.996212,-7.539,-2.542,1.191,0,-1,673,0,0,perturb
1605,1776112767.536988,0.1191,3699,31050,2.996212,-7.587,-2.485,1.194,0,-1,673,0,0,perturb
1606,1776112769.5501645,0.1191,3699,31050,2.996212,-7.607,-2.436,1.166,0,-1,673,0,0,perturb
1607,1776112771.5643928,0.1191,3699,31050,2.996222,-7.58,-2.428,1.147,0,-1,673,0,0,perturb
1608,1776112773.5850604,0.1191,3699,31050,2.996222,-7.534,-2.463,1.068,0,-1,673,0,0,perturb
1609,1776112775.5968716,0.1191,3699,31050,2.996622,-7.659,-2.5,1.023,0,-1,673,0,0,perturb
1610,1776112777.6082237,0.1191,3699,31050,2.996622,-7.586,-2.458,0.967,0,-1,673,0,0,perturb
1611,1776112781.629629,0.1191,3699,31050,2.996633,-7.541,-2.564,0.865,0,-1,673,0,0,perturb
1612,1776112785.6477382,0.1191,3699,31050,2.996633,-7.577,-2.546,0.821,0,-1,673,0,0,perturb
1613,1776112789.6760426,0.1191,3699,31050,2.996648,-7.58,-2.39,0.931,0,-1,673,0,0,perturb
1614,1776112793.696467,0.1191,3699,31050,2.996657,-7.635,-2.401,0.968,0,-1,673,0,0,perturb
1615,1776112797.7147791,0.1191,3699,31050,2.996657,-7.654,-2.511,0.866,0,-1,673,0,0,perturb
1616,1776112801.7337224,0.1191,3699,31050,2.996895,-7.607,-2.506,0.831,0,-1,673,0,0,perturb
1617,1776112805.7514682,0.1191,3699,31050,2.997143,-7.637,-2.51,0.749,0,-1,673,0,0,perturb
1618,1776112809.777124,0.1191,3699,31050,2.997143,-7.679,-2.552,0.648,0,-1,673,0,0,perturb
1619,1776112813.7955232,0.122,3789,31050,2.999615,-7.719,-2.604,0.542,0,-1,673,0,90,perturb
1620,1776112817.8120053,0.122,3789,31050,2.999615,-7.726,-2.074,1.014,0,-1,673,0,0,perturb
1621,1776112819.8218274,0.122,3789,31050,2.999615,-7.952,-2.269,1.075,0,-1,673,0,0,perturb
1622,1776112821.841118,0.122,3789,31050,3.160841,-7.511,-2.309,1.099,0,-1,673,0,0,perturb
1623,1776112823.8599856,0.122,3789,31050,3.160841,-7.851,-1.883,1.13,0,-1,673,0,0,perturb
1624,1776112825.8771708,0.122,3789,31050,3.160841,-7.898,-2.246,1.142,0,-1,673,0,0,perturb
1625,1776112827.8941276,0.122,3789,31050,3.163126,-7.55,-2.019,1.101,0,-1,673,0,0,perturb
1626,1776112829.906483,0.122,3789,31050,3.163126,-7.963,-1.993,1.05,0,-1,673,0,0,perturb
1627,1776112831.9198067,0.122,3789,31050,3.163126,-7.713,-2.393,1.019,0,-1,673,0,0,perturb
1628,1776112833.9452496,0.122,3789,31050,3.079947,-7.695,-1.946,1.02,0,-1,674,0,0,perturb
1629,1776112835.9660206,0.122,3789,31050,3.079947,-8.014,-2.234,0.954,0,-1,674,0,0,perturb
1630,1776112839.9834788,0.122,3789,31050,3.079947,-7.602,-2.25,0.96,0,-1,674,0,0,perturb
1631,1776112844.0139062,0.122,3789,31050,3.098581,-7.78,-1.863,0.929,0,-1,675,0,0,perturb
1632,1776112848.0390406,0.122,3789,31050,3.099679,-7.764,-1.802,1.084,0,-1,675,0,0,perturb
1633,1776112850.061162,0.122,3789,31050,3.099679,-7.825,-1.733,1.057,0,-1,675,0,0,perturb
1634,1776112852.0769436,0.122,3789,31050,3.099679,-7.855,-1.752,1.115,0,-1,675,0,0,perturb
1635,1776112854.0880892,0.122,3789,31050,3.099966,-7.856,-1.729,1.112,0,-1,675,0,0,perturb
1636,1776112856.1001313,0.122,3789,31050,3.099966,-7.857,-1.757,1.159,0,-1,675,0,0,perturb
1637,1776112858.1170335,0.122,3789,31050,3.099966,-7.818,-1.739,1.188,0,-1,675,0,0,perturb
1638,1776112860.130713,0.122,3789,31050,3.099966,-7.831,-1.755,1.246,0,-1,675,0,0,perturb
1639,1776112862.1434164,0.122,3789,31050,3.157266,-7.837,-1.782,1.274,0,-1,675,0,0,perturb
1640,1776112864.1573172,0.122,3789,31050,3.157266,-7.862,-1.673,1.427,0,-1,675,0,0,perturb
1641,1776112867.381935,0.122,3789,31050,3.157301,-7.81,-1.744,1.371,0,-1,675,0,0,perturb
1642,1776112869.3968582,0.122,3789,31050,3.157301,-7.771,-1.806,1.297,0,-1,675,0,0,perturb
1643,1776112871.4143384,0.122,3789,31050,3.157301,-7.736,-1.748,1.282,0,-1,675,0,0,perturb
1644,1776112873.4256861,0.122,3789,31050,3.157316,-7.759,-1.699,1.225,0,-1,675,0,0,perturb
1645,1776112875.4380717,0.122,3789,31050,3.157316,-7.781,-1.675,1.161,0,-1,675,0,0,perturb
1646,1776112877.452494,0.122,3789,31050,3.157316,-7.761,-1.73,1.089,0,-1,675,0,0,perturb
1647,1776112879.4747853,0.122,3789,31050,3.157326,-7.792,-1.778,1.042,0,-1,675,0,0,perturb
1648,1776112881.4891198,0.122,3789,31050,3.157326,-7.812,-1.712,0.999,0,-1,675,0,0,perturb
1649,1776112885.514876,0.122,3789,31050,3.157369,-7.755,-1.743,0.985,0,-1,675,0,0,perturb
1650,1776112888.93106,0.122,3789,31050,3.157376,-7.744,-1.743,1.126,0,-1,675,0,0,perturb
1651,1776112890.943821,0.122,3789,31050,3.157376,-7.778,-1.728,1.109,0,-1,675,0,0,perturb
1652,1776112892.9647205,0.122,3789,31050,3.157376,-7.778,-1.768,1.089,0,-1,675,0,0,perturb
1653,1776112894.9875312,0.122,3789,31050,3.157395,-7.797,-1.763,1.204,0,-1,675,0,0,perturb
1654,1776112897.0030427,0.122,3789,31050,3.157395,-7.784,-1.793,1.171,0,-1,675,0,0,perturb
1655,1776112899.0217645,0.122,3789,31050,3.15741,-7.827,-1.731,1.135,0,-1,675,0,0,perturb
1656,1776112901.043619,0.122,3789,31050,3.15741,-7.814,-1.715,1.182,0,-1,675,0,0,perturb
1657,1776112903.0567284,0.122,3789,31050,3.15741,-7.825,-1.709,1.224,0,-1,675,0,0,perturb
1658,1776112905.0718899,0.122,3789,31050,3.157429,-7.757,-1.719,1.225,0,-1,675,0,0,perturb
1659,1776112907.0852456,0.122,3789,31050,3.157429,-7.72,-1.753,1.189,0,-1,675,0,0,perturb
1660,1776112909.0971124,0.122,3789,31050,3.157445,-7.787,-1.763,1.037,0,-1,675,0,0,perturb
1661,1776112911.1074584,0.122,3789,31050,3.157445,-7.795,-1.762,0.943,0,-1,675,0,0,perturb
1662,1776112915.1296759,0.122,3789,31050,3.157457,-7.791,-1.805,0.773,0,-1,675,0,0,perturb
1663,1776112919.155186,0.122,3789,31050,3.157478,-7.755,-1.795,0.525,0,-1,675,0,0,perturb
1664,1776112923.1738787,0.122,3789,31050,3.158161,-7.734,-1.827,0.814,0,-1,675,0,0,perturb
1665,1776112927.2026772,0.122,3789,31050,3.158161,-7.532,-1.485,1.051,0,-1,675,0,0,perturb
1666,1776112929.220468,0.122,3789,31050,3.158161,-7.908,-1.439,1.105,0,-1,675,0,0,perturb
1667,1776112931.240066,0.122,3789,31050,3.052234,-7.633,-1.747,1.179,0,-1,675,0,0,perturb
1668,1776112933.2553997,0.1222,3793,31050,3.052234,-7.637,-1.304,1.139,0,-1,675,0,4,perturb
1669,1776112935.2706742,0.1222,3793,31050,3.052234,-8.028,-1.558,1.184,0,-1,675,0,0,perturb
1670,1776112937.283808,0.1222,3793,31050,2.915616,-7.633,-1.631,1.194,0,-1,676,0,0,perturb
1671,1776112939.2938755,0.1222,3793,31050,2.915616,-7.875,-1.262,1.228,0,-1,676,0,0,perturb
1672,1776112941.3044693,0.1222,3793,31050,2.915616,-7.955,-1.629,1.21,0,-1,676,0,0,perturb
1673,1776112943.3184838,0.1222,3793,31050,2.989797,-7.645,-1.421,1.176,0,-1,677,0,0,perturb
1674,1776112945.3354268,0.1222,3793,31050,2.992264,-7.917,-1.399,1.19,0,-1,677,0,0,perturb
1675,1776112947.3507013,0.1222,3793,31050,2.992264,-7.578,-1.73,1.217,0,-1,677,0,0,perturb
1676,1776112949.3740518,0.1222,3793,31050,2.992264,-7.545,-1.278,1.217,0,-1,677,0,0,perturb
1677,1776112951.3900304,0.1222,3793,31050,2.994501,-7.851,-1.539,1.193,0,-1,677,0,0,perturb
1678,1776112953.403287,0.1222,3793,31050,2.994501,-7.497,-1.554,1.154,0,-1,677,0,0,perturb
1679,1776112955.4164941,0.1222,3793,31050,2.996976,-7.734,-1.222,1.23,0,-1,677,0,0,perturb
1680,1776112957.4353826,0.1222,3793,31050,2.999811,-7.754,-1.614,1.175,0,-1,677,0,0,perturb
1681,1776112959.4507906,0.1222,3793,31050,2.999811,-7.44,-1.404,1.212,0,-1,677,0,0,perturb
1682,1776112961.463945,0.1222,3793,31050,2.999811,-7.935,-1.317,1.131,0,-1,677,0,0,perturb
1683,1776112963.4801855,0.1222,3793,31050,3.003611,-7.603,-1.614,1.189,0,-1,677,0,0,perturb
1684,1776112965.4969923,0.1222,3793,31050,3.003611,-7.552,-1.214,1.198,0,-1,677,0,0,perturb
1685,1776112967.5117748,0.1222,3793,31050,3.103756,-7.873,-1.361,1.19,0,-1,677,0,0,perturb
1686,1776112969.5251584,0.1221,3791,31050,3.103756,-7.457,-1.398,1.168,0,-1,677,0,0,perturb
1687,1776112971.541397,0.1221,3791,31050,3.103756,-7.761,-1.124,1.118,0,-1,677,0,0,perturb
1688,1776112973.56526,0.1221,3791,31050,3.106526,-7.71,-1.569,1.162,0,-1,677,0,0,perturb
1689,1776112975.5758924,0.1221,3791,31050,3.106526,-7.398,-1.262,1.137,0,-1,677,0,0,perturb
1690,1776112977.5935442,0.1221,3791,31050,3.109168,-7.857,-1.277,1.125,0,-1,677,0,0,perturb
1691,1776112979.6129491,0.1221,3791,31050,3.109168,-7.618,-1.632,1.142,0,-1,677,0,0,perturb
1692,1776112981.6262953,0.1221,3791,31050,3.109168,-7.625,-1.178,1.151,0,-1,677,0,0,perturb
1693,1776112983.643861,0.1221,3791,31050,3.109168,-7.934,-1.396,1.203,0,-1,677,0,0,perturb
1694,1776112985.6587653,0.1221,3791,31050,3.111796,-7.561,-1.405,1.176,0,-1,677,0,0,perturb
1695,1776112987.6797101,0.1221,3791,31050,3.111796,-7.793,-1.107,1.215,0,-1,677,0,0,perturb
1696,1776112989.6903381,0.1221,3791,31050,3.11644,-7.89,-1.426,1.205,0,-1,677,0,0,perturb
1697,1776112991.714565,0.1221,3791,31050,3.11644,-7.57,-1.188,1.208,0,-1,677,0,0,perturb
1698,1776112993.7286854,0.1221,3791,31050,3.11644,-7.847,-1.142,1.224,0,-1,677,0,0,perturb
1699,1776112995.7436864,0.1221,3791,31050,3.11644,-7.617,-1.373,1.201,0,-1,677,0,0,perturb
1700,1776112997.7524307,0.1221,3791,31050,3.06081,-7.54,-0.956,1.211,0,-1,677,0,0,perturb
1701,1776112999.763579,0.1221,3790,31050,3.06081,-7.882,-1.211,1.243,0,-1,677,0,0,perturb
1702,1776113001.7889552,0.1221,3790,31050,3.06081,-7.467,-1.245,1.248,0,-1,677,0,0,perturb
1703,1776113003.8083205,0.1221,3790,31050,3.06081,-7.766,-0.949,1.206,0,-1,677,0,0,perturb
1704,1776113005.8252687,0.122,3789,31050,2.879338,-7.804,-1.375,1.214,0,-1,677,0,0,perturb
1705,1776113007.842023,0.122,3789,31050,2.879338,-7.427,-1.184,1.172,0,-1,677,0,0,perturb
1706,1776113009.8591092,0.122,3789,31050,2.879338,-7.868,-1.132,1.13,0,-1,677,0,0,perturb
1707,1776113011.8758898,0.122,3789,31050,2.987566,-7.59,-1.476,1.083,0,-1,678,0,0,perturb
1708,1776113013.9000304,0.122,3789,31050,2.987566,-7.504,-0.989,1.096,0,-1,678,0,0,perturb
1709,1776113015.9201317,0.122,3789,31050,2.99014,-7.693,-1.299,1.086,0,-1,678,0,0,perturb
1710,1776113017.9406197,0.122,3789,31050,2.99014,-7.272,-1.364,1.089,0,-1,678,0,0,perturb
1711,1776113019.954649,0.122,3789,31050,2.889598,-7.548,-1.097,1.05,0,-1,678,0,0,perturb
1712,1776113021.9670098,0.122,3788,31050,2.889598,-7.544,-1.524,1.077,0,-1,679,0,0,perturb
1713,1776113023.982771,0.122,3788,31050,2.889598,-7.289,-1.357,1.07,0,-1,679,0,0,perturb
1714,1776113025.9930053,0.122,3788,31050,2.873857,-7.689,-1.3,1.123,0,-1,679,0,0,perturb
1715,1776113028.0139287,0.122,3788,31050,2.873857,-7.333,-1.688,1.116,0,-1,679,0,0,perturb
1716,1776113030.0346522,0.122,3788,31050,2.873857,-7.241,-1.242,1.109,0,-1,679,0,0,perturb
1717,1776113032.0528615,0.122,3788,31050,2.870802,-7.573,-1.51,1.118,0,-1,680,0,0,perturb
1718,1776113034.069034,0.122,3788,31050,2.870802,-7.162,-1.511,1.135,0,-1,680,0,0,perturb
1719,1776113036.0819623,0.122,3788,31050,2.873446,-7.458,-1.21,1.192,0,-1,680,0,0,perturb
1720,1776113038.1025496,0.122,3788,31050,2.873446,-7.521,-1.596,1.258,0,-1,680,0,0,perturb
1721,1776113040.1171787,0.122,3788,31050,2.873446,-7.246,-1.424,1.262,0,-1,680,0,0,perturb
1722,1776113042.1411977,0.122,3788,31050,2.614371,-7.696,-1.45,1.265,0,-1,681,0,0,perturb
1723,1776113044.152659,0.122,3788,31050,2.614371,-7.412,-1.809,1.292,0,-1,681,0,0,perturb
1724,1776113046.1711788,0.122,3788,31050,2.794395,-7.313,-1.409,1.308,0,-1,681,0,0,perturb
1725,1776113048.1858258,0.122,3789,31050,2.794395,-7.631,-1.685,1.34,0,-1,681,0,1,perturb
1726,1776113050.2004297,0.122,3789,31050,2.794395,-7.249,-1.79,1.346,0,-1,681,0,0,perturb
1727,1776113052.2169123,0.122,3789,31050,2.799304,-7.536,-1.432,1.341,0,-1,681,0,0,perturb
1728,1776113054.229585,0.122,3789,31050,2.71634,-7.655,-1.87,1.376,0,-1,681,0,0,perturb
1729,1776113056.2461092,0.122,3788,31050,2.71634,-7.305,-1.63,1.371,0,-1,682,0,0,perturb
1730,1776113058.255359,0.122,3788,31050,2.71634,-7.737,-1.553,1.39,0,-1,682,0,0,perturb
1731,1776113060.27258,0.122,3788,31050,2.71634,-7.433,-1.917,1.402,0,-1,682,0,0,perturb
1732,1776113062.4882107,0.122,3788,31050,2.725213,-7.313,-1.469,1.43,0,-1,682,0,0,perturb
1733,1776113066.5096989,0.122,3788,31050,2.734453,-7.542,-1.742,1.448,0,-1,682,0,0,perturb
1734,1776113070.5252552,0.122,3788,31050,2.734453,-7.094,-1.767,1.396,0,-1,682,0,0,perturb
1735,1776113072.5359473,0.122,3788,31050,2.74583,-7.393,-1.403,1.317,0,-1,682,0,0,perturb
1736,1776113074.555501,0.122,3788,31050,2.74583,-7.5,-1.765,1.324,0,-1,682,0,0,perturb
1737,1776113076.57707,0.122,3788,31050,2.587875,-7.251,-1.537,1.349,0,-1,682,0,0,perturb
1738,1776113078.6002808,0.122,3789,31050,2.587875,-7.655,-1.539,1.31,0,-1,683,0,1,perturb
1739,1776113080.6099281,0.122,3789,31050,2.587875,-7.427,-1.89,1.333,0,-1,683,0,0,perturb
1740,1776113082.6207266,0.122,3789,31050,2.594102,-7.391,-1.506,1.328,0,-1,683,0,0,perturb
1741,1776113084.638093,0.122,3789,31050,2.594102,-7.671,-1.735,1.305,0,-1,683,0,0,perturb
1742,1776113086.6564271,0.122,3789,31050,2.594102,-7.29,-1.823,1.301,0,-1,683,0,0,perturb
1743,1776113088.6669092,0.1221,3790,31050,2.70214,-7.588,-1.483,1.282,0,-1,684,0,1,perturb
1744,1776113090.6760314,0.1221,3790,31050,2.70214,-7.645,-1.83,1.275,0,-1,684,0,0,perturb
1745,1776113092.6954353,0.1221,3790,31050,2.70214,-7.356,-1.643,1.263,0,-1,684,0,0,perturb
1746,1776113094.707646,0.1221,3790,31050,2.708792,-7.795,-1.635,1.287,0,-1,684,0,0,perturb
1747,1776113096.7215621,0.1221,3790,31050,2.708792,-7.491,-1.976,1.326,0,-1,684,0,0,perturb
1748,1776113098.7329009,0.1221,3790,31050,2.708792,-7.447,-1.568,1.303,0,-1,684,0,0,perturb
